round,winner,results,year,gender,player1,player2,country1,country2,firstServe1,firstServe2,ace1,ace2,double1,double2,firstPointWon1,firstPointWon2,secPointWon1,secPointWon2,fastServe1,fastServe2,avgFirstServe1,avgFirstServe2,avgSecServe1,avgSecServe2,break1,break2,return1,return2,total1,total2,winner1,winner2,error1,error2,net1,net2
Second,Roger Federer,6-1 6-2 6-0,2008,m,Roger Federer,Fabrice Santoro,SUI,FRA,69%,65%,7,2,1,0,76%,44%,79%,38%,203.0,194.0,184.0,174.0,134.0,134.0,50%,0%,58%,23%,87,43,53.0,11.0,18.0,4.0,81%,50%
Second,Novak Djokovic,6-1 6-2 6-2,2008,m,Novak Djokovic,Simone Bolelli,SRB,ITA,62%,59%,12,5,3,2,76%,50%,64%,42%,205.0,198.0,188.0,183.0,147.0,147.0,75%,0%,53%,29%,86,51,28.0,16.0,24.0,39.0,50%,63%
Second,Nikolay Davydenko,6-4 6-0 6-3,2008,m,Nikolay Davydenko,Nicolas Mahut,RUS,FRA,77%,67%,3,2,2,7,61%,46%,38%,32%,214.0,206.0,167.0,188.0,161.0,161.0,69%,36%,59%,44%,95,71,23.0,20.0,19.0,42.0,70%,51%
Second,Paul-Henri Mathieu,6-7(5) 6-0 6-4 6-4,2008,m,Paul-Henri Mathieu,Paul Capdeville,FRA,CHI,56%,63%,11,4,2,2,76%,68%,60%,43%,202.0,190.0,175.0,170.0,137.0,137.0,46%,20%,41%,31%,133,107,47.0,52.0,32.0,36.0,77%,64%
Second,Jo-Wilfried Tsonga,6-4 7-6(4) 6-2,2008,m,Jo-Wilfried Tsonga,Sam Warburg,FRA,USA,62%,70%,14,2,0,2,83%,60%,53%,41%,210.0,202.0,180.0,173.0,140.0,140.0,31%,100%,45%,28%,113,87,54.0,22.0,19.0,25.0,64%,54%
Second,Rafael Nadal,6-0 6-2 6-2,2008,m,Rafael Nadal,Florent Serra,ESP,FRA,72%,71%,9,0,1,2,77%,49%,42%,17%,211.0,196.0,185.0,181.0,143.0,143.0,64%,67%,60%,33%,83,47,39.0,16.0,16.0,26.0,67%,43%
Second,Andy Roddick,6-2 6-2 6-4,2008,m,Andy Roddick,Michael Berrer,USA,GER,75%,62%,10,6,1,7,80%,65%,53%,32%,235.0,215.0,202.0,182.0,153.0,153.0,33%,33%,48%,27%,103,73,34.0,34.0,12.0,45.0,52%,55%
Second,Philipp Kohlschreiber,6-4 6-2 0-1 ret.,2008,m,Philipp Kohlschreiber,Evgeny Korolev,GER,KAZ,59%,59%,6,3,1,5,79%,76%,70%,36%,210.0,204.0,184.0,182.0,154.0,154.0,33%,0%,41%,24%,65,53,15.0,21.0,17.0,33.0,75%,82%
Second,Richard Gasquet,6-2 6-1 6-3,2008,m,Richard Gasquet,Feliciano Lopez,FRA,ESP,69%,64%,8,3,1,5,78%,51%,89%,45%,208.0,218.0,187.0,190.0,156.0,156.0,55%,-,51%,19%,92,53,35.0,15.0,12.0,30.0,78%,40%
Second,Mikhail Youzhny,4-6 7-5 6-3 7-6(4),2008,m,Mikhail Youzhny,Andreas Seppi,RUS,ITA,60%,48%,8,7,6,3,75%,73%,52%,54%,204.0,200.0,181.0,181.0,140.0,140.0,42%,33%,37%,34%,142,128,33.0,37.0,53.0,58.0,67%,70%
Second,Mardy Fish,6-1 6-2 6-3,2008,m,Mardy Fish,Tommy Robredo,USA,ESP,57%,65%,4,1,5,5,83%,51%,50%,41%,219.0,200.0,197.0,171.0,150.0,150.0,50%,33%,52%,31%,91,61,39.0,8.0,24.0,18.0,83%,43%
Second,Jarkko Nieminen,6-2 7-5 7-6(2),2008,m,Jarkko Nieminen,Jesse Levine,FIN,CAN,73%,55%,4,7,7,6,70%,59%,32%,40%,204.0,199.0,169.0,173.0,148.0,148.0,35%,50%,50%,40%,122,103,32.0,33.0,30.0,58.0,58%,63%
First,Novak Djokovic,6-0 6-2 7-6(5),2008,m,Novak Djokovic,Benjamin Becker,SRB,GER,63%,46%,6,7,4,2,84%,58%,45%,43%,211.0,226.0,184.0,197.0,159.0,159.0,86%,50%,50%,30%,96,65,23.0,17.0,22.0,23.0,81%,36%
First,Janko Tipsarevic,7-5 6-2 6-7(6) 0-6 6-0,2008,m,Janko Tipsarevic,Joseph Sirianni,SRB,AUS,54%,52%,25,11,5,5,75%,68%,52%,54%,215.0,209.0,193.0,184.0,139.0,139.0,40%,33%,39%,35%,162,151,48.0,50.0,53.0,61.0,63%,71%
First,Hyung-Taik Lee,7-6(6) 6-3 6-4,2008,m,Hyung-Taik Lee,Chris Guccione,KOR,AUS,58%,63%,7,16,0,2,85%,78%,63%,53%,197.0,215.0,179.0,190.0,159.0,159.0,22%,-,31%,24%,98,86,36.0,42.0,13.0,19.0,81%,57%
First,Peter Luczak,6-1 6-7(2) 6-3 6-4,2008,m,Peter Luczak,Mariano Zabaleta,AUS,ARG,63%,46%,12,13,7,8,80%,82%,52%,42%,201.0,209.0,182.0,192.0,162.0,162.0,46%,33%,40%,30%,128,103,45.0,40.0,33.0,42.0,70%,73%
First,Marcos Baghdatis,7-6(0) 6-2 3-6 6-3,2008,m,Marcos Baghdatis,Thomas Johansson,CYP,SWE,52%,57%,16,7,4,5,83%,66%,48%,45%,216.0,213.0,191.0,180.0,143.0,143.0,29%,27%,43%,34%,138,117,50.0,36.0,40.0,47.0,83%,60%
First,David Nalbandian,6-1 6-1 7-6(3),2008,m,David Nalbandian,Robert Smeets,ARG,AUS,49%,44%,4,6,5,5,81%,63%,68%,41%,199.0,202.0,185.0,187.0,158.0,158.0,67%,50%,49%,25%,99,63,21.0,19.0,24.0,41.0,55%,44%
First,Marat Safin,6-0 6-4 7-6(2),2008,m,Marat Safin,Ernests Gulbis,RUS,LAT,46%,51%,6,8,1,6,79%,64%,62%,43%,221.0,220.0,206.0,199.0,164.0,164.0,36%,33%,46%,30%,109,84,16.0,28.0,27.0,43.0,72%,77%
First,David Ferrer,6-2 6-2 6-1,2008,m,David Ferrer,Edouard Roger-Vasselin,ESP,FRA,72%,58%,3,2,2,2,77%,49%,71%,32%,192.0,197.0,176.0,182.0,148.0,148.0,73%,17%,58%,25%,89,46,30.0,15.0,15.0,34.0,53%,41%
First,Lleyton Hewitt,6-0 6-3 6-0,2008,m,Lleyton Hewitt,Steve Darcis,AUS,BEL,55%,49%,14,1,6,0,83%,58%,68%,19%,204.0,194.0,191.0,179.0,148.0,148.0,62%,100%,62%,24%,75,33,29.0,10.0,12.0,21.0,82%,56%
First,Fernando Gonzalez,6-4 7-6(2) 6-1,2008,m,Fernando Gonzalez,Konstantinos Economidis,CHI,GRE,59%,58%,10,2,4,4,82%,65%,64%,49%,208.0,198.0,176.0,183.0,148.0,148.0,50%,0%,42%,25%,102,74,47.0,16.0,36.0,30.0,69%,64%
First,Roger Federer,6-0 6-3 6-0,2008,m,Roger Federer,Diego Hartfield,SUI,ARG,72%,63%,11,3,1,1,83%,51%,56%,26%,8.0,198.0,85.0,180.0,155.0,155.0,70%,0%,58%,25%,85,42,38.0,11.0,14.0,20.0,69%,50%
First,Juan Monaco,7-6(5) 7-5 6-1,2008,m,Juan Monaco,Carlos Berlocq,ARG,ARG,66%,45%,6,7,2,7,71%,65%,44%,39%,191.0,209.0,172.0,187.0,143.0,143.0,70%,67%,49%,38%,108,88,40.0,29.0,26.0,41.0,70%,62%
First,James Blake,6-3 6-2 6-2,2008,m,James Blake,Nicolas Massu,USA,CHI,55%,74%,11,6,2,3,84%,57%,53%,35%,215.0,207.0,184.0,183.0,146.0,146.0,46%,25%,49%,30%,93,63,41.0,18.0,18.0,21.0,79%,47%
First,Juan Carlos Ferrero,6-4 6-3 6-1,2008,m,Juan Carlos Ferrero,Nicolas Kiefer,ESP,GER,70%,51%,9,6,2,5,77%,66%,58%,41%,202.0,211.0,181.0,188.0,149.0,149.0,56%,0%,46%,28%,95,66,37.0,21.0,27.0,34.0,55%,54%
First,Nikolay Davydenko,7-5 7-5 6-3,2008,m,Nikolay Davydenko,Michael Llodra,RUS,FRA,79%,59%,1,4,4,4,77%,67%,37%,40%,191.0,212.0,159.0,182.0,158.0,158.0,60%,40%,44%,32%,108,87,31.0,24.0,22.0,44.0,68%,55%
First,Rafael Nadal,7-6(3) 7-5 6-1,2008,m,Rafael Nadal,Viktor Troicki,ESP,SRB,61%,67%,4,14,4,2,67%,72%,76%,31%,201.0,212.0,184.0,192.0,143.0,143.0,42%,40%,41%,29%,107,85,24.0,40.0,16.0,41.0,77%,65%
First,Stefan Koubek,7-6(5) 6-7(2) 7-5 6-4,2008,m,Stefan Koubek,Carlos Moya,AUT,ESP,56%,65%,5,7,11,5,69%,64%,54%,54%,198.0,209.0,176.0,182.0,146.0,146.0,50%,33%,39%,37%,162,157,59.0,40.0,59.0,61.0,79%,65%
First,Jo-Wilfried Tsonga,7-5 6-4 0-6 7-6(5),2008,m,Jo-Wilfried Tsonga,Andy Murray,FRA,GBR,59%,58%,7,7,6,3,71%,68%,43%,49%,214.0,212.0,190.0,185.0,135.0,135.0,31%,50%,40%,40%,135,137,57.0,38.0,61.0,27.0,67%,56%
First,Rainer Schuettler,6-4 6-2 6-7(3) 6-4,2008,m,Rainer Schuettler,Arnaud Clement,GER,FRA,66%,63%,4,3,5,4,61%,63%,69%,47%,199.0,200.0,167.0,177.0,147.0,147.0,47%,27%,43%,36%,140,126,30.0,27.0,37.0,51.0,79%,53%
First,Michael Berrer,6-7(5) 7-6(4) 6-3 7-6(5),2008,m,Michael Berrer,Donald Young,GER,USA,68%,61%,7,4,10,8,78%,64%,47%,51%,211.0,203.0,187.0,164.0,136.0,136.0,33%,50%,41%,32%,172,152,38.0,49.0,53.0,67.0,65%,63%
First,Mikhail Youzhny,6-0 6-2 7-6(3),2008,m,Mikhail Youzhny,Mathieu Montcourt,RUS,FRA,66%,56%,5,1,2,5,74%,60%,50%,36%,205.0,200.0,185.0,186.0,156.0,156.0,100%,11%,51%,34%,103,72,35.0,16.0,33.0,38.0,79%,68%
First,Richard Gasquet,6-0 6-1 3-6 6-2,2008,m,Richard Gasquet,Nick Lindahl,FRA,AUS,59%,62%,12,7,4,5,78%,64%,72%,36%,207.0,210.0,188.0,187.0,141.0,141.0,41%,50%,47%,24%,111,78,44.0,29.0,21.0,37.0,60%,62%
First,Andy Roddick,6-3 6-4 7-5,2008,m,Andy Roddick,Lukas Dlouhy,USA,CZE,65%,56%,13,7,2,12,76%,67%,58%,41%,228.0,213.0,199.0,186.0,148.0,148.0,45%,29%,44%,30%,101,76,28.0,33.0,11.0,44.0,67%,74%
First,Paul Capdeville,6-4 7-5 6-4,2008,m,Paul Capdeville,Brydan Klein,CHI,AUS,74%,56%,3,4,1,7,72%,63%,52%,52%,194.0,209.0,170.0,185.0,156.0,156.0,45%,50%,42%,33%,112,98,33.0,40.0,18.0,45.0,67%,59%
First,Tommy Robredo,4-6 2-6 7-6(2) 6-4 7-5,2008,m,Tommy Robredo,Mischa Zverev,ESP,GER,66%,77%,4,2,7,1,69%,64%,42%,34%,197.0,196.0,172.0,173.0,136.0,136.0,41%,42%,43%,40%,193,183,88.0,66.0,38.0,34.0,74%,56%
First,Nicolas Almagro,6-4 6-4 3-6 5-7 6-3,2009,m,Nicolas Almagro,Nicolas Massu,ESP,CHI,60%,64%,29,8,4,7,83%,74%,58%,58%,208.0,187.0,180.0,171.0,146.0,138.0,44%,43%,32%,27%,144,132,56.0,43.0,37.0,46.0,71%,61%
First,Jo-Wilfried Tsonga,6-4 6-4 6-0,2009,m,Jo-Wilfried Tsonga,Juan Monaco,FRA,ARG,47%,64%,5,3,2,2,84%,53%,63%,41%,208.0,195.0,190.0,179.0,150.0,150.0,70%,67%,51%,27%,86,54,27.0,11.0,30.0,27.0,80%,53%
First,Richard Gasquet,6-7(5) 7-6(3) 6-3 6-4,2009,m,Richard Gasquet,Diego Junqueira,FRA,ARG,58%,65%,16,3,4,5,79%,69%,59%,45%,203.0,174.0,183.0,156.0,151.0,129.0,28%,30%,40%,29%,161,136,76.0,49.0,50.0,44.0,63%,47%
First,Jurgen Melzer,7-5 6-2 6-1,2009,m,Jurgen Melzer,Kei Nishikori,AUT,JPN,60%,57%,5,3,2,6,83%,51%,52%,45%,185.0,187.0,166.0,164.0,142.0,143.0,64%,29%,52%,29%,103,68,35.0,16.0,26.0,42.0,63%,24%
First,Chris Guccione,6-4 6-2 6-4,2009,m,Chris Guccione,Nicolas Devilder,AUS,FRA,61%,61%,12,5,4,4,80%,54%,59%,55%,214.0,200.0,187.0,158.0,153.0,132.0,38%,50%,45%,28%,98,74,46.0,32.0,21.0,19.0,61%,50%
First,Gilles Simon,6-4 6-1 6-1,2009,m,Gilles Simon,Pablo Andujar,FRA,ESP,48%,57%,8,1,3,5,65%,50%,55%,41%,201.0,188.0,182.0,177.0,132.0,151.0,47%,25%,54%,40%,108,82,42.0,16.0,35.0,39.0,48%,48%
First,Rafael Nadal,6-0 6-2 6-2,2009,m,Rafael Nadal,Christophe Rochus,ESP,BEL,69%,65%,10,1,2,2,91%,57%,75%,24%,198.0,182.0,185.0,167.0,146.0,129.0,64%,-,54%,14%,83,40,47.0,7.0,18.0,22.0,89%,50%
First,Marcos Baghdatis,6-3 7-6(5) 6-2,2009,m,Marcos Baghdatis,Julien Benneteau,CYP,FRA,43%,61%,7,4,2,7,78%,65%,53%,41%,203.0,195.0,183.0,175.0,145.0,138.0,38%,13%,44%,37%,116,101,48.0,27.0,41.0,35.0,79%,42%
First,Novak Djokovic,6-2 6-3 7-5,2009,m,Novak Djokovic,Andrea Stoppini,SRB,ITA,68%,54%,8,6,1,6,68%,56%,58%,41%,201.0,196.0,190.0,172.0,161.0,145.0,39%,50%,51%,35%,104,80,34.0,28.0,27.0,36.0,47%,59%
First,Philipp Kohlschreiber,7-6(6) 6-3 6-2,2009,m,Philipp Kohlschreiber,Sam Querrey,GER,USA,64%,54%,8,10,5,1,77%,73%,54%,63%,195.0,209.0,172.0,185.0,151.0,154.0,60%,0%,32%,33%,97,88,35.0,27.0,38.0,36.0,69%,64%
First,Andy Roddick,6-0 6-2 6-2,2009,m,Andy Roddick,Bjorn Rehnquist,USA,SWE,54%,57%,9,0,1,2,76%,51%,69%,32%,212.0,190.0,190.0,156.0,156.0,129.0,70%,-,57%,27%,83,45,17.0,22.0,10.0,37.0,63%,63%
First,Mardy Fish,6-7(3) 6-4 7-5 6-0,2009,m,Mardy Fish,Samuel Groth,USA,AUS,57%,57%,18,15,6,9,89%,66%,50%,45%,211.0,222.0,185.0,192.0,145.0,164.0,41%,100%,43%,28%,134,104,44.0,41.0,28.0,48.0,63%,48%
First,Bernard Tomic,7-6(5) 1-6 7-6(5) 7-6(6),2009,m,Bernard Tomic,Potito Starace,AUS,ITA,64%,67%,10,13,1,7,66%,75%,62%,45%,182.0,192.0,169.0,172.0,135.0,151.0,23%,71%,35%,36%,151,162,61.0,47.0,61.0,50.0,62%,66%
First,Fabrice Santoro,6-3 6-2 6-7(5) 6-2,2009,m,Fabrice Santoro,Juan Carlos Ferrero,FRA,ESP,47%,56%,17,2,3,2,84%,69%,48%,39%,193.0,196.0,177.0,177.0,143.0,146.0,100%,43%,45%,36%,123,101,36.0,45.0,24.0,56.0,70%,71%
First,Brydan Klein,6-4 6-3 4-6 6-3,2009,m,Brydan Klein,Bjorn Phau,AUS,GER,63%,49%,14,3,6,7,76%,71%,41%,47%,216.0,201.0,183.0,185.0,145.0,158.0,50%,57%,42%,37%,114,105,39.0,24.0,46.0,34.0,63%,71%
First,Tomas Berdych,6-4 6-4 6-3,2009,m,Tomas Berdych,Robby Ginepri,CZE,USA,63%,65%,9,6,4,3,82%,64%,57%,39%,208.0,185.0,195.0,166.0,154.0,135.0,36%,20%,45%,27%,105,79,33.0,27.0,34.0,50.0,71%,55%
First,Evgeny Korolev,6-3 6-1 7-6(7),2009,m,Evgeny Korolev,Carlos Moya,KAZ,ESP,60%,44%,9,10,3,11,90%,80%,48%,33%,196.0,211.0,183.0,193.0,150.0,156.0,45%,50%,46%,27%,102,71,39.0,28.0,21.0,35.0,71%,80%
First,Marat Safin,6-3 6-3 6-4,2009,m,Marat Safin,Ivan Navarro,RUS,ESP,48%,53%,8,6,5,2,85%,75%,59%,44%,211.0,200.0,203.0,190.0,159.0,154.0,67%,0%,40%,29%,96,79,36.0,22.0,26.0,21.0,59%,35%
First,David Ferrer,6-1 6-7(6) 6-1 6-7(4) 6-4,2009,m,David Ferrer,Denis Gremelmayr,ESP,GER,54%,52%,8,5,8,7,72%,66%,54%,43%,188.0,188.0,171.0,174.0,150.0,138.0,40%,25%,45%,36%,192,163,58.0,58.0,68.0,84.0,67%,66%
First,David Nalbandian,6-1 4-6 6-2 6-3,2009,m,David Nalbandian,Marc Gicquel,ARG,FRA,58%,50%,4,9,8,2,71%,63%,47%,45%,188.0,203.0,175.0,193.0,143.0,151.0,47%,20%,46%,39%,126,107,36.0,32.0,43.0,51.0,66%,63%
First,Juan Martin Del Potro,6-3 6-4 6-2,2009,m,Juan Martin Del Potro,Mischa Zverev,ARG,GER,65%,61%,7,5,4,2,70%,56%,66%,43%,209.0,187.0,185.0,172.0,150.0,142.0,43%,33%,49%,31%,104,75,49.0,21.0,23.0,25.0,82%,45%
First,Roger Federer,6-1 7-6(4) 7-5,2009,m,Roger Federer,Andreas Seppi,SUI,ITA,59%,60%,9,1,5,5,76%,68%,57%,50%,203.0,198.0,190.0,182.0,156.0,142.0,30%,0%,41%,33%,122,102,45.0,28.0,43.0,45.0,72%,68%
Second,Guillermo Canas,6-1 4-6 2-6 7-6(2) 6-4,2004,m,Guillermo Canas,Agustin Calleri,ARG,ARG,55%,55%,13,12,7,7,61%,65%,49%,39%,196.0,201.0,169.0,176.0,140.0,140.0,43%,60%,47%,44%,153,149,35.0,72.0,29.0,67.0,68%,67%
Second,David Nalbandian,6-1 6-0 6-3,2004,m,David Nalbandian,Florian Mayer,ARG,GER,70%,68%,4,1,1,3,71%,48%,44%,37%,185.0,180.0,168.0,165.0,129.0,129.0,47%,17%,55%,37%,104,73,31.0,18.0,31.0,44.0,81%,63%
Second,Jiri Novak,6-2 7-6(3) 6-4,2004,m,Jiri Novak,Jan Vacek,CZE,CZE,74%,62%,4,3,2,1,73%,61%,52%,48%,191.0,190.0,172.0,168.0,134.0,134.0,45%,40%,44%,32%,111,89,26.0,38.0,28.0,56.0,61%,53%
Second,Wayne Ferreira,2-6 6-3 6-4 6-4,2004,m,Wayne Ferreira,David Sanchez-Munoz,RSA,ESP,69%,64%,8,1,2,1,66%,66%,55%,49%,187.0,185.0,162.0,162.0,123.0,123.0,31%,43%,40%,37%,125,117,61.0,21.0,60.0,25.0,63%,50%
Second,Juan Carlos Ferrero,6-4 7-6(3) 7-5,2004,m,Juan Carlos Ferrero,Filippo Volandri,ESP,ITA,58%,61%,2,2,6,7,73%,63%,51%,45%,191.0,187.0,175.0,165.0,136.0,136.0,60%,80%,44%,36%,115,101,16.0,30.0,34.0,53.0,67%,79%
Second,Lleyton Hewitt,1-6 6-1 6-4 6-1,2004,m,Lleyton Hewitt,Karol Kucera,AUS,SVK,60%,55%,3,5,3,14,60%,54%,54%,39%,191.0,195.0,175.0,178.0,144.0,144.0,60%,56%,52%,42%,110,90,33.0,24.0,34.0,44.0,82%,52%
Second,Andy Roddick,6-2 6-2 6-3,2004,m,Andy Roddick,Bohdan Ulihrach,USA,CZE,65%,51%,20,2,2,5,93%,67%,61%,43%,225.0,188.0,198.0,174.0,142.0,142.0,56%,0%,45%,18%,88,54,34.0,19.0,16.0,30.0,67%,67%
Second,Robby Ginepri,6-4 6-3 6-3,2004,m,Robby Ginepri,Chris Guccione,USA,AUS,66%,62%,11,11,1,3,89%,78%,70%,37%,201.0,211.0,176.0,189.0,154.0,154.0,50%,-,38%,18%,86,61,41.0,23.0,9.0,21.0,70%,53%
Second,Taylor Dent,3-6 6-4 4-6 7-6(4) 7-5,2004,m,Taylor Dent,Juan Ignacio Chela,USA,ARG,56%,60%,16,3,16,4,62%,64%,48%,46%,219.0,185.0,188.0,163.0,134.0,134.0,41%,56%,43%,44%,173,176,83.0,53.0,77.0,18.0,63%,76%
Second,Paradorn Srichaphan,6-3 ret.,2004,m,Paradorn Srichaphan,Jerome Golmard,THA,FRA,69%,46%,4,3,0,2,78%,82%,42%,54%,201.0,190.0,183.0,172.0,141.0,141.0,100%,0%,33%,33%,34,29,15.0,5.0,8.0,8.0,83%,67%
Second,James Blake,6-3 7-6(4) 2-6 6-1,2004,m,James Blake,Nicolas Lapentti,USA,ECU,62%,64%,11,10,3,3,73%,70%,54%,50%,201.0,198.0,177.0,170.0,137.0,137.0,19%,20%,37%,35%,129,119,45.0,39.0,41.0,29.0,57%,66%
Second,Gustavo Kuerten,7-5 6-7(5) 6-4 6-3,2004,m,Gustavo Kuerten,Ivan Ljubicic,BRA,CRO,58%,57%,8,17,1,4,72%,70%,53%,44%,196.0,208.0,173.0,184.0,145.0,145.0,62%,63%,41%,36%,142,127,29.0,65.0,31.0,76.0,67%,70%
Second,Dominik Hrbaty,6-1 7-5 6-0,2004,m,Dominik Hrbaty,Gaston Gaudio,SVK,ARG,61%,58%,3,1,5,4,79%,51%,50%,29%,191.0,180.0,174.0,167.0,137.0,137.0,57%,29%,58%,32%,91,53,33.0,15.0,24.0,27.0,58%,69%
Second,Sjeng Schalken,6-3 6-2 5-7 6-1,2004,m,Sjeng Schalken,David Ferrer,NED,ESP,73%,62%,2,0,4,9,69%,53%,37%,42%,169.0,182.0,155.0,163.0,128.0,128.0,48%,50%,51%,40%,132,106,19.0,36.0,29.0,78.0,60%,62%
Second,Marat Safin,7-6(5) 6-4 4-6 6-4,2004,m,Marat Safin,Jarkko Nieminen,RUS,FIN,61%,67%,23,1,0,2,83%,72%,52%,54%,212.0,195.0,194.0,174.0,131.0,131.0,33%,15%,34%,29%,138,130,58.0,34.0,47.0,34.0,69%,71%
Second,Andre Agassi,6-0 6-2 6-4,2004,m,Andre Agassi,Tomas Berdych,USA,CZE,73%,60%,7,12,1,3,76%,62%,60%,36%,195.0,208.0,171.0,192.0,158.0,158.0,75%,0%,49%,28%,87,57,23.0,27.0,10.0,35.0,43%,67%
Second,Nicolas Escude,6-3 7-6(4) 6-4,2004,m,Nicolas Escude,Robin Soderling,FRA,SWE,71%,58%,17,9,0,5,80%,72%,58%,47%,196.0,204.0,180.0,184.0,150.0,150.0,38%,0%,39%,27%,107,89,43.0,36.0,21.0,27.0,73%,59%
Second,Thomas Enqvist,7-5 4-6 6-3 6-4,2004,m,Thomas Enqvist,Karol Beck,SWE,SVK,54%,50%,8,17,10,7,72%,77%,49%,41%,204.0,193.0,182.0,174.0,138.0,138.0,40%,36%,41%,38%,144,134,45.0,45.0,65.0,57.0,71%,64%
Second,Sebastien Grosjean,6-4 6-3 6-2,2004,m,Sebastien Grosjean,Jan-Michael Gambill,FRA,USA,42%,54%,8,8,3,2,94%,67%,60%,42%,201.0,198.0,183.0,179.0,150.0,150.0,42%,0%,45%,26%,99,72,38.0,24.0,17.0,27.0,93%,51%
First,Alex Corretja,6-4 1-6 6-3 6-4,2004,m,Alex Corretja,Martin Verkerk,ESP,NED,59%,56%,4,25,3,9,82%,83%,52%,43%,191.0,214.0,167.0,196.0,168.0,168.0,43%,33%,35%,30%,108,99,21.0,47.0,20.0,51.0,89%,55%
First,Filippo Volandri,6-3 4-6 6-3 6-4,2004,m,Filippo Volandri,Nicolas Kiefer,ITA,GER,57%,55%,4,10,3,11,63%,71%,64%,47%,191.0,209.0,165.0,185.0,151.0,151.0,38%,27%,39%,37%,135,128,42.0,30.0,37.0,48.0,74%,64%
First,Todd Reid,6-2 6-3 6-2,2004,m,Todd Reid,Vadim Kutsenko,AUS,UZB,73%,61%,6,2,0,5,87%,58%,59%,42%,195.0,217.0,167.0,168.0,137.0,137.0,55%,100%,48%,20%,89,54,28.0,21.0,17.0,38.0,75%,65%
First,David Nalbandian,6-2 6-1 6-4,2004,m,David Nalbandian,Ricardo Mello,ARG,BRA,64%,69%,8,4,1,3,81%,64%,63%,35%,190.0,180.0,166.0,167.0,140.0,140.0,71%,0%,45%,26%,84,54,21.0,13.0,29.0,34.0,71%,58%
First,Roger Federer,6-3 6-4 6-0,2004,m,Roger Federer,Alex Jr. Bogomolov,SUI,RUS,60%,67%,13,0,3,3,80%,65%,74%,33%,200.0,185.0,176.0,170.0,150.0,150.0,56%,-,46%,22%,90,59,42.0,9.0,25.0,22.0,83%,67%
First,Mark Philippoussis,7-6(6) 6-2 7-6(4),2004,m,Mark Philippoussis,Thomas Johansson,AUS,SWE,64%,61%,19,12,4,6,80%,76%,53%,47%,214.0,209.0,199.0,180.0,141.0,141.0,38%,33%,35%,30%,117,104,51.0,37.0,27.0,26.0,67%,63%
First,Tim Henman,6-2 6-4 6-2,2004,m,Tim Henman,Jean-Rene Lisnard,GBR,MON,58%,45%,2,3,3,6,80%,68%,77%,48%,193.0,193.0,179.0,182.0,138.0,138.0,50%,0%,43%,21%,89,58,22.0,24.0,17.0,24.0,75%,47%
First,Juan Carlos Ferrero,6-0 6-1 6-1,2004,m,Juan Carlos Ferrero,Albert Montanes,ESP,ESP,58%,59%,7,0,0,5,84%,43%,52%,31%,196.0,182.0,176.0,171.0,146.0,146.0,45%,100%,62%,29%,83,43,19.0,8.0,15.0,32.0,67%,57%
First,Rafael Nadal,6-1 6-2 6-2,2004,m,Rafael Nadal,Michal Tabara,ESP,CZE,58%,48%,5,4,3,5,78%,62%,63%,38%,190.0,200.0,164.0,183.0,143.0,143.0,60%,0%,51%,28%,82,50,21.0,10.0,25.0,34.0,73%,42%
First,Cyril Saulnier,7-6(7) 6-2 6-4,2004,m,Cyril Saulnier,Guillermo Coria,FRA,ARG,51%,68%,10,6,5,1,76%,63%,60%,50%,204.0,190.0,190.0,164.0,134.0,134.0,36%,10%,41%,31%,117,96,51.0,20.0,50.0,36.0,67%,67%
First,Fabrice Santoro,7-5 4-6 7-5 6-1,2004,m,Fabrice Santoro,Peter Luczak,FRA,AUS,57%,66%,17,5,2,7,82%,62%,65%,56%,187.0,195.0,163.0,166.0,132.0,132.0,24%,13%,40%,25%,143,115,58.0,48.0,18.0,39.0,63%,61%
First,Wayne Arthurs,7-6(2) 6-4 6-7(2) 6-7(5) 6-2,2004,m,Wayne Arthurs,Roko Karanusic,AUS,CRO,57%,65%,23,10,7,3,84%,74%,59%,61%,208.0,195.0,181.0,164.0,133.0,133.0,33%,33%,31%,27%,171,160,73.0,55.0,55.0,25.0,64%,63%
First,Jiri Novak,6-3 6-3 7-5,2004,m,Jiri Novak,Olivier Rochus,CZE,BEL,69%,62%,5,2,1,2,76%,57%,43%,38%,191.0,179.0,172.0,161.0,141.0,141.0,58%,38%,51%,34%,103,73,35.0,26.0,19.0,32.0,50%,73%
First,Lleyton Hewitt,6-2 6-4 0-1 ret.,2004,m,Lleyton Hewitt,Cecil Mamiit,AUS,PHI,56%,50%,4,3,3,3,82%,56%,64%,63%,190.0,200.0,173.0,176.0,145.0,145.0,43%,0%,41%,26%,63,51,15.0,11.0,22.0,23.0,53%,80%
First,Albert Costa,6-4 6-3 6-4,2004,m,Albert Costa,Greg Rusedski,ESP,GBR,67%,58%,3,8,2,5,73%,69%,46%,39%,191.0,209.0,166.0,173.0,146.0,146.0,55%,43%,44%,36%,88,74,33.0,37.0,14.0,29.0,50%,45%
First,Gustavo Kuerten,5-7 6-0 6-1 2-6 8-6,2004,m,Gustavo Kuerten,John van Lottum,BRA,NED,54%,57%,19,5,8,6,73%,63%,46%,42%,201.0,188.0,178.0,162.0,133.0,133.0,83%,41%,46%,39%,148,126,43.0,48.0,52.0,64.0,75%,76%
